DateTime,X1,X2,X3,X4,Y
2022/06/06 16:00,44.87,87.58,1473.55,1170.78,3267911.801
2022/06/06 17:00,44.13333333,91.64,1398.28,1092.39,3401281.867
2022/06/06 18:00,43.50666667,93.78,751.725,611.091,3740002.927
2022/06/06 19:00,42.81666667,94.48,568.152,493.519,4251002.662
2022/06/06 20:00,41.89666667,96.52,39.5369,32.5858,4313040.278
2022/06/06 21:00,41.54,98.52,0.4602,0.8294,4209716.305
2022/06/06 22:00,41.13666667,100.32,0.3562,1.0452,4161296.702
2022/06/06 23:00,40.69666667,100.88,0.3471,1.1284,3898663.589
2022/06/07 0:00,40.40333333,101.26,0.3874,1.1518,3585449.285
2022/06/07 1:00,39.96333333,101.04,0.2574,1.2922,3589556.305
2022/06/07 2:00,39.77333333,100.92,0.2769,1.3299,3626087.166
2022/06/07 3:00,39.50666667,101.36,0.3146,1.2376,2962695.377
2022/06/07 4:00,39.27333333,101.36,0.3588,1.3338,2353775.643
2022/06/07 5:00,39.28666667,100.66,2.8145,2.847,1973768.225
2022/06/07 6:00,39.63333333,98.8,74.3184,59.475,1947180.675
2022/06/07 7:00,40.21333333,96.98,612.807,487.617,2071039.748
2022/06/07 8:00,41.12666667,96.14,1269.32,1028.43,2346210.079
2022/06/07 9:00,42.85,91,3515.46,3268.07,2638673.126
2022/06/07 10:00,45.18333333,81.8,5343.65,4885.01,2896550.742
2022/06/07 11:00,46.02,80.34,6144.58,2082.99,3092823.059
2022/06/07 12:00,46.94333333,79.76,7047.3,1720.03,2792145.974
2022/06/07 13:00,46.59666667,79.24,5883.02,1587.3,2696819.881
2022/06/07 14:00,47.09333333,75.486,6329.7,1687.27,2920976.702
2022/06/07 15:00,47.43,70.436,5658.9,1500.98,3179286.636
2022/06/07 16:00,46.87666667,75.296,4329.65,1196.13,3210197.364
2022/06/07 17:00,45.35,77.982,2400.06,1782.04,3376423.589
2022/06/07 18:00,45.21,77.64,1839.24,1800.37,3745406.901
2022/06/07 19:00,43.80666667,84.24,658.567,628.719,4219443.457
2022/06/07 20:00,42.50333333,90.62,43.0404,36.9863,4333791.536
2022/06/07 21:00,41.92,95.04,0.4602,0.9542,4187019.616
2022/06/07 22:00,41.66,96.4,0.3926,1.0023,4137951.536
2022/06/07 23:00,41.58,97.16,0.4225,1.0738,3831005.841
2022/06/08 0:00,41.26,98.34,0.3276,1.0075,3529680.278
2022/06/08 1:00,40.67,99.06,0.3237,1.1453,3537462
2022/06/08 2:00,40.07333333,99.04,0.4095,1.0049,3602525.841
2022/06/08 3:00,39.94333333,98.78,0.3952,0.9724,2936756.305
2022/06/08 4:00,40.66,98.32,0.3861,1.0881,2297790.477
2022/06/08 5:00,40.69666667,97.92,1.3078,1.6133,1949558.424
2022/06/08 6:00,40.73,97.78,18.863,14.9656,1974849.02
2022/06/08 7:00,40.27666667,98.54,128.583,103.5814,2104112.066
2022/06/08 8:00,40.54,99.02,1163.5,962.858,2307949.947
2022/06/08 9:00,41.88666667,96.24,2267.98,1886.56,2613382.53
2022/06/08 10:00,44.87666667,85.734,4951.7,4288.83,2869747.033
2022/06/08 11:00,49.33333333,71.336,6416.8,1776.71,3066019.351
2022/06/08 12:00,49.25,70.766,6831.5,1097.72,3185555.245
2022/06/08 13:00,48.84,64.808,6875.7,911.3,3271802.662
2022/06/08 14:00,48.94,61.89,6450.6,812.37,3301200.278
2022/06/08 15:00,50.5,58.056,5781.1,782.86,3272234.98
2022/06/08 16:00,49.62666667,61.02,3978.91,1082.51,3222734.583
2022/06/08 17:00,49.99666667,60.316,3357.25,2856.75,3381179.086
2022/06/08 18:00,49.18666667,63.21,1938.56,1980.81,3837706.768
2022/06/08 19:00,45.91333333,74.618,582.426,566.878,4306771.669
2022/06/08 20:00,44.29,80.2,38.0016,32.5481,4287101.205
2022/06/08 21:00,43.16333333,87.1,0.4953,0.9763,4171023.854
2022/06/08 22:00,41.85666667,89.74,0.4459,0.9438,4144652.463
2022/06/08 23:00,43.07666667,75.478,0.5759,0.9776,3921144.119
2022/06/09 0:00,42.48333333,75.482,0.5174,0.9191,3598202.662
2022/06/09 1:00,40.79333333,80.082,0.4043,1.0413,3593447.165
2022/06/09 2:00,39.99,81.92,0.4602,0.9971,3653107.033
2022/06/09 3:00,39.55333333,82.58,0.4563,0.9919,2976529.55
2022/06/09 4:00,38.74666667,84.28,0.4316,1.0647,2353559.484
2022/06/09 5:00,38.09666667,85.18,6.8263,6.3544,1953665.444
2022/06/09 6:00,37.67333333,86.4,358.436,308.763,1946316.04
2022/06/09 7:00,39.59,83.02,1534.13,1392.04,2072769.02
2022/06/09 8:00,42.72,75.76,3095.17,2830.36,2329782
2022/06/09 9:00,46.14,68.352,3953.82,3461.12,2560855.907
2022/06/09 10:00,49.19666667,66.302,5138.25,2734.29,2792362.133
2022/06/09 11:00,49.99666667,67.852,5643.82,2172.17,3011979.616
2022/06/09 12:00,50.56,65.68,6841.9,1729.13,2938917.894
2022/06/09 13:00,51.76,61.618,6710.6,1653.99,3160264.649
2022/06/09 14:00,51.56,62.29,6242.6,1587.04,3313305.179
2022/06/09 15:00,51.80333333,59.634,5582.98,1383.98,3349403.722
2022/06/09 16:00,51.15666667,54.95,3019.77,1602.38,3314602.132
2022/06/09 17:00,50.26333333,58.222,2218.45,1841.97,3403227.298
2022/06/09 18:00,48.82666667,65.986,1611.87,1512.55,3772426.768
2022/06/09 19:00,48.72666667,65,500.903,440.323,4310230.212
2022/06/09 20:00,47.39333333,64.262,30.2731,24.8989,4316282.662
2022/06/09 21:00,45.96666667,67.904,0.6942,0.6513,4199772.993
2022/06/09 22:00,44.72333333,71.162,0.7306,0.5928,4221605.046
2022/06/09 23:00,44.03,73.254,0.6032,0.8099,3991179.616
2022/06/10 0:00,43.5,75.696,0.5733,0.9828,3760321.867
2022/06/10 1:00,43.18666667,70.262,0.5239,0.949,3771129.815
2022/06/10 2:00,43.10333333,66.502,0.6331,0.6981,3733518.159
2022/06/10 3:00,42.46333333,68.622,0.6123,0.8333,3082663.589
2022/06/10 4:00,42.37,66.396,0.6747,0.8879,2503789.947
2022/06/10 5:00,42.50333333,64.334,3.4281,3.016,2067148.887
2022/06/10 6:00,42.84,66.368,271.4218,222.8798,2040129.02
2022/06/10 7:00,43.14666667,69.994,995.02,828.451,2126376.437
2022/06/10 8:00,44.27,69.07,3170.57,2831.27,2371716.834
2022/06/10 9:00,44.83,67.782,4976.4,4466.67,2606681.602
2022/06/10 10:00,44.21666667,70.942,6014.71,3845.14,2839700.94
2022/06/10 11:00,44.77,69.148,3199.56,2178.15,3096281.602
2022/06/10 12:00,44.10666667,68.344,2608.97,1950.91,3242837.364
2022/06/10 13:00,44.64333333,66.632,4490.46,2082.73,3284339.881
2022/06/10 14:00,43.9,69.108,4196.66,1851.72,3258833.126
2022/06/10 15:00,44.41666667,64.836,1775.54,1301.17,3299471.007
2022/06/10 16:00,45.47,59.132,2641.08,1132.17,3349836.04
2022/06/10 17:00,45.6,59.622,2760.42,2146.56,3513684.517
2022/06/10 18:00,44.38,63.512,846.17,767.247,3841381.47
2022/06/10 19:00,43.44,65.068,271.752,236.886,4299638.424
2022/06/10 20:00,42.38666667,66.054,40.1557,36.4013,4342221.735
2022/06/10 21:00,40.74,70.036,0.546,0.7696,4238897.762
2022/06/10 22:00,40.06666667,71.676,0.4953,0.7865,4162161.338
2022/06/10 23:00,39.41333333,72.612,0.3614,0.858,3870130.609
2022/06/11 0:00,39.03666667,72.37,0.4004,1.0283,3632571.934
2022/06/11 1:00,39.67666667,71.002,0.4472,0.7943,3652890.874
2022/06/11 2:00,39.83666667,70.39,0.4576,0.9685,3689205.576
2022/06/11 3:00,40.32,67.428,0.4992,0.7657,2936756.305
2022/06/11 4:00,38.41666667,74.22,0.3991,1.0166,2312056.967
2022/06/11 5:00,37.82666667,74.186,7.8416,7.0785,1908055.907
2022/06/11 6:00,38.91333333,70.512,421.785,353.054,1858339.351
2022/06/11 7:00,41.10666667,64.148,1962.48,1896.83,1882765.311
2022/06/11 8:00,43.58333333,57.526,3448.51,3413.41,1989331.669
2022/06/11 9:00,45.58,51.166,4976.27,4977.7,2200302.795
2022/06/11 10:00,47.7,46.626,6076.2,2823.47,2443697.762
2022/06/11 11:00,48.23333333,47.3,3888.82,1839.89,2670880.808
2022/06/11 12:00,48.42333333,48.248,5129.28,1949.35,2855912.861
2022/06/11 13:00,48.91666667,48.71,5181.54,1894.62,2945402.662
2022/06/11 14:00,48.26333333,51.126,2636.79,1601.08,3017599.749
2022/06/11 15:00,48.09666667,52.09,2872.09,1484.34,2963560.013
2022/06/11 16:00,49.00666667,50.148,4336.8,1291.16,2983446.635
2022/06/11 17:00,47.37,49.168,1983.02,1482.91,3112493.523
2022/06/11 18:00,47.31,50.066,2123.03,2250.04,3482773.788
2022/06/11 19:00,45.31,56.858,711.009,732.836,4094503.589
2022/06/11 20:00,43.20666667,61.954,92.1219,81.2279,4145084.782
2022/06/11 21:00,40.91666667,70.05,0.5551,0.5694,4040896.172
2022/06/11 22:00,39.12,75.618,0.4056,0.8918,4025116.57
2022/06/11 23:00,38.24,76.99,0.4667,1.0647,3840949.152
2022/06/12 0:00,37.24,76.688,0.4992,0.897,3576154.45
2022/06/12 1:00,36.15666667,75.548,0.4524,0.8242,3594744.119
2022/06/12 2:00,35.23333333,73.54,0.442,0.8177,3610091.404
2022/06/12 3:00,35.44666667,73.75,0.4862,0.8528,2888120.543
2022/06/12 4:00,35.73666667,73.84,0.4368,0.9386,2305572.199
2022/06/12 5:00,35.13,79.244,2.2009,2.2685,1931833.391
2022/06/12 6:00,35.83666667,76.998,142.103,110.643,1946748.357
2022/06/12 7:00,36.32666667,72.884,560.911,447.434,2036022
2022/06/12 8:00,37.75,67.924,1611.22,1277.9,2313570.08
2022/06/12 9:00,39.82666667,58.728,2592.85,2148.77,2722110.477
2022/06/12 10:00,41.37666667,54.112,2596.49,1854.19,2969396.305
2022/06/12 11:00,42.92,51.796,3204.76,1890.72,3146646.636
2022/06/12 12:00,44.60333333,47.264,4063.02,2064.4,3310278.954
2022/06/12 13:00,45.15,43.642,3580.72,2217.8,3420087.695
2022/06/12 14:00,45.17666667,43.822,2886,1970.02,3449485.311
2022/06/12 15:00,45.29666667,45.526,3273.01,1767.61,3418142.265
2022/06/12 16:00,45.39666667,43.876,1468.09,1172.34,3436731.934
2022/06/12 17:00,44.25333333,45.666,929.63,760.89,3521898.556
2022/06/12 18:00,43.27666667,47.564,661.011,540.93,3797285.046
2022/06/12 19:00,41.88,48.12,291.421,251.823,4329252.199
2022/06/12 20:00,40.5,53.046,23.7341,19.6755,4381994.98
2022/06/12 21:00,39.66666667,57.002,0.4719,0.6734,4276725.576
2022/06/12 22:00,39.03666667,60.01,0.5174,0.6812,4273483.192
2022/06/12 23:00,37.81333333,61.138,0.3523,0.8242,4022954.98
2022/06/13 0:00,37.73,63.65,0.4056,0.7371,3749946.239
2022/06/13 1:00,37.94666667,63.536,0.4381,0.7189,3730059.616
2022/06/13 2:00,36.42333333,70.476,0.4472,0.8138,3743029.153
2022/06/13 3:00,35.13,74.434,0.4147,0.8632,3052833.656
2022/06/13 4:00,34.58,74.446,0.4485,0.9516,2449101.735
2022/06/13 5:00,33.07666667,75.352,14.3273,12.3721,2067148.887
2022/06/13 6:00,33.13,74.108,409.669,342.459,2041642.132
2022/06/13 7:00,36.44333333,65.694,1816.36,1736.67,2194250.344
2022/06/13 8:00,39.97666667,50.938,3499.86,3455.01,2444130.08
2022/06/13 9:00,42.20333333,47.332,4540.38,4361.24,2588091.934
2022/06/13 10:00,43.59666667,46.844,4139.07,3125.59,2856993.655
2022/06/13 11:00,44.23333333,45.166,3875.95,2553.72,3054562.927
2022/06/13 12:00,45.97,41.328,5686.98,2360.02,3203064.119
2022/06/13 13:00,46.82666667,42.402,5664.75,1835.86,3246295.907
2022/06/13 14:00,47.35333333,41.106,5213.52,1772.42,3289311.536
2022/06/13 15:00,47.69666667,39.82,4367.48,1948.96,3291040.808
2022/06/13 16:00,47.76333333,40.25,3740.49,1454.18,3243918.159
2022/06/13 17:00,46.65333333,43.976,2407.34,2100.54,3308549.682
2022/06/13 18:00,45.81,44.482,2523.95,2507.31,3691583.325
2022/06/13 19:00,43.94333333,47.792,879.151,896.896,4276509.417
2022/06/13 20:00,41.77,55.184,52.6955,48.828,4282561.867
2022/06/13 21:00,39.74333333,58.132,0.5187,0.6318,4206041.603
2022/06/13 22:00,38.67666667,61.662,0.5213,0.7033,4154595.775
2022/06/13 23:00,38.05666667,63.496,0.4992,0.7176,3909255.377
2022/06/14 0:00,38.06,63.728,0.5356,0.689,3630626.503
2022/06/14 1:00,38.56333333,62.114,0.5083,0.7995,3629113.391
2022/06/14 2:00,38.72666667,62.336,0.4797,0.7371,3678829.947
2022/06/14 3:00,37.61666667,66.48,0.5122,0.7033,2968747.828
2022/06/14 4:00,38.01666667,67.046,0.4043,0.8242,2373878.424
2022/06/14 5:00,38.53666667,63.442,6.6339,5.6667,1978091.404
2022/06/14 6:00,38.77666667,59.88,245.271,204.1039,2004030.477
2022/06/14 7:00,39.80666667,55.758,469.95,392.431,2075795.245
2022/06/14 8:00,40.81666667,54.628,1324.44,1093.43,2211975.378
2022/06/14 9:00,41.89,53.424,1290.12,1027,2482390.212
2022/06/14 10:00,43.11,56.802,5863,2731.3,2721245.841
2022/06/14 11:00,44.20666667,55.968,6955,1776.71,3068829.417
2022/06/14 12:00,45.83,53.98,6878.56,1767.87,3257752.331
2022/06/14 13:00,43.11,66.192,3152.76,2141.88,3327787.828
2022/06/14 14:00,41,74.676,1909.83,1516.19,3342702.795
2022/06/14 15:00,41.78,69.54,2011.62,1552.72,3323680.808
2022/06/14 16:00,44.20333333,57.586,1383.85,1105.39,3314818.291
2022/06/14 17:00,44.49333333,55.554,1263.73,1048.45,3444297.497
2022/06/14 18:00,44.44666667,54.442,2192.06,2263.3,3725952.596
2022/06/14 19:00,43.29,53.228,710.398,775.19,4290992.066
2022/06/14 20:00,41.01666667,58.674,64.831,63.9977,4371835.51
2022/06/14 21:00,38.65333333,66.506,0.4095,0.5629,4266998.424
2022/06/14 22:00,37.49666667,69.304,0.4368,0.7462,4204744.649
2022/06/14 23:00,37.58666667,70.314,0.4771,0.8385,3929358.159
2022/06/15 0:00,36.84666667,69.726,0.4004,0.9165,3659807.96
2022/06/15 1:00,34.75666667,74.168,0.3965,1.0647,3670399.748
2022/06/15 2:00,32.96666667,76.6,0.4576,0.8671,3664563.457
2022/06/15 3:00,31.57,78.56,0.3575,0.8619,2980204.252
2022/06/15 4:00,31.07666667,78.188,0.3809,1.0361,2419487.96
2022/06/15 5:00,31.20333333,76.41,8.8452,7.7155,2044452.199
2022/06/15 6:00,30.88333333,74.778,554.346,488.228,2068445.841
2022/06/15 7:00,32.13,73.698,1931.93,1874.86,1954962.397
2022/06/15 8:00,36.33,64.966,3437.85,3416.27,2137400.543
2022/06/15 9:00,41.45333333,53.688,4825.08,4880.59,2439374.583
2022/06/15 10:00,46.38,45.452,5937.1,2895.438,2883797.364
2022/06/15 11:00,50.08666667,36.722,6706.7,436.007,3222086.106
2022/06/15 12:00,51.86333333,37.25,7086.3,460.161,3372965.046
2022/06/15 13:00,51.75666667,38.384,7121.4,381.485,3574209.02
2022/06/15 14:00,51.77,38.432,6752.2,348.322,3482557.629
2022/06/15 15:00,52.40666667,37.024,6085.3,271.817,3393283.987
2022/06/15 16:00,52.71666667,35.336,5066.75,379.652,3384421.47
2022/06/15 17:00,52.62333333,34.908,3743.09,3522.48,3489042.397
2022/06/15 18:00,51.93333333,33.41,2284.75,2500.68,3729627.298
2022/06/15 19:00,50.37333333,37.388,905.983,1018.29,4297692.993
2022/06/15 20:00,46.54,50.97,65.2574,65.2431,4376807.166
2022/06/15 21:00,43.94666667,65.666,0.6279,0.6175,4188748.887
2022/06/15 22:00,41.12,75.776,0.6136,0.5148,4231116.04
2022/06/15 23:00,38.85,81.032,0.4888,0.8528,4017118.689
2022/06/16 0:00,36.2,83.32,0.5564,0.806,3732005.046
2022/06/16 1:00,35.78333333,85.4,0.4108,0.9061,3739570.609
2022/06/16 2:00,35.03666667,87.48,0.5083,0.9867,3712118.424
2022/06/16 3:00,33.31,86.58,0.4641,0.8385,3008953.391
2022/06/16 4:00,31.97666667,87.58,0.4706,0.9737,2418191.007
2022/06/16 5:00,30.73666667,89.24,8.9609,7.9833,2042290.609
2022/06/16 6:00,35.21333333,91.6,576.459,491.114,2032563.457
2022/06/16 7:00,38.99,88.24,1984.58,1926.86,2127673.391
2022/06/16 8:00,43.13333333,73.216,3499.6,3483.09,2342751.536
2022/06/16 9:00,43.63,75.604,4840.03,4889.17,2639753.92
2022/06/16 10:00,44.20333333,75.914,5944.9,3124.03,2914708.093
2022/06/16 11:00,46.31666667,65.158,6750.9,304.551,3103847.166
2022/06/16 12:00,47.10666667,63.734,7137,292.227,3081366.636
2022/06/16 13:00,48.07666667,61.424,7133.1,287.17,3297525.576
2022/06/16 14:00,49.67,54.824,6788.6,278.122,3379882.133
2022/06/16 15:00,49.92666667,55.552,6076.2,262.821,3343783.589
2022/06/16 16:00,51.96666667,40.252,5049.07,243.815,3317628.358
2022/06/16 17:00,51.65666667,39.714,3725.93,2273.466,3445162.133
2022/06/16 18:00,49.01333333,48.436,2251.21,2456.48,3696554.98
2022/06/16 19:00,46.20666667,62.1,882.739,984.23,4254461.205
2022/06/16 20:00,43.93,74.514,71.1035,70.5692,4276077.099
2022/06/16 21:00,42.47666667,79.88,0.5616,0.6851,4213823.324
2022/06/16 22:00,41.82666667,85.36,0.5174,0.7553,4191342.795
2022/06/16 23:00,41.28333333,90.28,0.4329,0.9451,4000906.768
2022/06/17 0:00,40.87333333,93.06,0.3978,1.1063,3729843.457
2022/06/17 1:00,40.20666667,96,0.4082,1.0127,3757511.801
2022/06/17 2:00,39.70666667,95.42,0.3809,1.0699,3729843.457
2022/06/17 3:00,39.29333333,96.5,0.4186,0.9503,3036621.735
2022/06/17 4:00,38.92666667,97.48,0.2951,1.1089,2437861.47
2022/06/17 5:00,38.91666667,96.98,7.4594,6.6924,1976145.973
2022/06/17 6:00,38.73666667,97.56,520.429,443.157,1967931.934
2022/06/17 7:00,40.05666667,95.92,1908.14,1838.2,2062825.709
2022/06/17 8:00,42.33,85.88,3442.79,3398.98,2298871.272
2022/06/17 9:00,44.19,78.702,4826.12,1786.798,2531025.973
2022/06/17 10:00,45.35666667,75.478,5946.2,408.941,2864991.536
2022/06/17 11:00,47.19333333,72.336,6676.8,354.042,3109251.139
2022/06/17 12:00,47.41666667,71.784,7074.6,327.743,3264453.258
2022/06/17 13:00,47.6,69.422,7095.4,337.22,3278935.907
2022/06/17 14:00,47.95666667,68.584,6731.4,314.847,3294499.351
2022/06/17 15:00,48.35,67.878,6017.7,297.466,3323032.331
2022/06/17 16:00,48.77666667,66.626,4984.33,278.174,3355672.331
2022/06/17 17:00,48.73333333,67.182,3679.13,2251.106,3449485.311
2022/06/17 18:00,47.04,73.408,2232.1,2425.8,3667373.523
2022/06/17 19:00,45.08,80.508,890.253,988.78,4210364.782
2022/06/17 20:00,42.75333333,91.74,69.7294,68.1408,4361027.563
2022/06/17 21:00,41.85,95.36,0.4134,0.9893,4262026.768
2022/06/17 22:00,41.48,96.06,0.4511,0.9919,4214687.96
2022/06/17 23:00,41.12333333,97.18,0.3952,1.0712,4000258.291
2022/06/18 0:00,40.61333333,98.22,0.3848,0.9542,3770265.179
2022/06/18 1:00,40.58,97.72,0.3861,1.0491,3793610.344
2022/06/18 2:00,40.23666667,98.36,0.3419,0.9815,3773291.404
2022/06/18 3:00,39.88,98.42,0.3094,1.1661,3056508.358
2022/06/18 4:00,39.87666667,96.98,0.3757,1.1453,2429431.271
2022/06/18 5:00,39.84333333,93.72,7.4308,6.6963,1999274.98
2022/06/18 6:00,40.38,92.7,254.891,225.5747,1935075.775
2022/06/18 7:00,41.80333333,88.8,1912.95,1828.19,1947180.676
2022/06/18 8:00,43.11666667,85.5,3454.36,3393.26,2045100.676
2022/06/18 9:00,44.11333333,80.22,4841.2,1809.249,2209165.311
2022/06/18 10:00,44.89333333,78.86,5937.1,363.376,2419055.642
2022/06/18 11:00,46.35333333,74.846,6696.3,359.086,2720165.046
2022/06/18 12:00,47.02666667,70.596,7091.5,357.266,2903035.51
2022/06/18 13:00,47.30666667,70.37,7109.7,357.097,2979555.775
2022/06/18 14:00,47.68,71.81,6737.9,372.307,3006359.483
2022/06/18 15:00,46.76666667,78.296,5951.4,464.763,3046781.205
2022/06/18 16:00,47.05,76.99,4908.28,431.093,3091958.424
2022/06/18 17:00,46.36,78.678,3615.95,2178.332,3259265.444
2022/06/18 18:00,45.11666667,83.32,2128.88,2236.39,3578099.881
2022/06/18 19:00,43.77333333,88.72,745.199,756.652,4157838.159
2022/06/18 20:00,42.91333333,91.94,42.276,38.8544,4201718.424
2022/06/18 21:00,42.34666667,92.16,0.5083,0.8333,4145949.417
2022/06/18 22:00,42.10666667,91.96,0.4329,0.9867,4141626.238
2022/06/18 23:00,42.07,92.12,0.5083,0.988,3992260.411
2022/06/19 0:00,41.96333333,93.1,0.4082,1.0465,3733085.841
2022/06/19 1:00,41.47666667,93.7,0.4329,1.0114,3776101.47
2022/06/19 2:00,39.18666667,97.1,0.4173,1.0946,3752540.146
2022/06/19 3:00,37.46666667,100.44,0.4004,1.0387,3022139.086
2022/06/19 4:00,38.14333333,102.34,0.4238,1.079,2418839.483
2022/06/19 5:00,36.67666667,101.84,3.2799,3.0875,2058502.53
2022/06/19 6:00,39.49333333,100.94,156.5746,120.9325,2076227.563
2022/06/19 7:00,40.43666667,97.22,709.904,545.74,2143885.311
2022/06/19 8:00,42.25666667,90.06,3018.21,2753.14,2386847.96
2022/06/19 9:00,44.09,84.28,4776.46,1950.26,2708060.146
2022/06/19 10:00,44.75666667,81.74,5831.8,582.4,2961614.583
2022/06/19 11:00,45.62333333,78.764,6596.2,547.937,3379665.973
2022/06/19 12:00,46.21,76.956,7010.9,531.349,3557132.464
2022/06/19 13:00,46.98666667,75.354,7088.9,624.715,3597986.503
2022/06/19 14:00,47.63,75.75,6731.4,708.63,3553890.08
2022/06/19 15:00,47.32333333,77.42,5921.5,551.33,3447323.722
2022/06/19 16:00,47.28,78.324,4883.06,537.836,3404524.251
2022/06/19 17:00,47.05666667,78.474,3530.54,2094.17,3487529.285
2022/06/19 18:00,45.83333333,83.54,2130.44,2201.03,3768535.907
2022/06/19 19:00,44.40333333,87.82,670.215,659.295,4334007.695
2022/06/19 20:00,43.45,91.22,66.4287,58.6846,4376158.689
2022/06/19 21:00,43.00666667,93.76,0.4901,0.9113,4267646.901
2022/06/19 22:00,42.83,95.68,0.481,1.0309,4265917.629
2022/06/19 23:00,42.55666667,97.04,0.3848,1.1115,4101852.993
2022/06/20 0:00,42.29,98.64,0.4771,0.9581,3820414.053
2022/06/20 1:00,41.98666667,99.24,0.4095,1.0517,3808525.311
2022/06/20 2:00,41.63333333,99.4,0.4381,1.0465,3759673.391
2022/06/20 3:00,41.08666667,99.92,0.4537,1.1167,3051536.702
2022/06/20 4:00,41.43333333,97.26,0.4771,1.0218,2409976.967
2022/06/20 5:00,41.73666667,93.46,2.6286,2.4141,2018296.967
2022/06/20 6:00,41.8,92.2,102.4153,81.9936,2040345.179
2022/06/20 7:00,42.17,89.94,677.404,531.986,2426405.046
2022/06/20 8:00,43.09666667,86.22,1610.44,1266.72,2677581.735
2022/06/20 9:00,45.47,80.36,4507.36,1894.88,2986256.702
2022/06/20 10:00,47.10333333,76.34,5569.72,772.33,3072936.437
2022/06/20 11:00,48.92666667,70.842,5842.2,704.47,3205009.55
2022/06/20 12:00,49.68666667,69.952,5092.23,683.93,3332543.325
2022/06/20 13:00,49.99,68.828,6752.2,681.72,3506118.953
2022/06/20 14:00,50.28,68.476,6370,691.99,3673858.291
2022/06/20 15:00,50.59,69.018,5623.8,707.72,3589988.622
2022/06/20 16:00,50.98666667,68.83,4622.15,689.13,3503308.887
2022/06/20 17:00,50.69333333,69.98,3290.82,1887.6,3612901.47
2022/06/20 18:00,49.24333333,74.696,1465.36,1431.56,3823007.96
2022/06/20 19:00,48.15333333,77.3,725.933,720.876,4395180.676
2022/06/20 20:00,46.53,81.1,65.0702,57.3261,4500450.08
2022/06/20 21:00,45.60333333,84.34,0.6357,0.7358,4425226.768
2022/06/20 22:00,45.01666667,85.9,0.5096,0.9113,4451165.841
2022/06/20 23:00,43.79333333,87.78,0.494,0.91,4277590.212
2022/06/21 0:00,43.37333333,84.98,0.4667,0.9438,4040031.536
2022/06/21 1:00,41.8,87.58,0.4953,0.9529,4015821.735
2022/06/21 2:00,40.97333333,90.04,0.4134,1.0686,3956378.027
2022/06/21 3:00,40.76666667,90.86,0.4095,0.9919,3240459.616
2022/06/21 4:00,40.65,90.98,0.4654,1.079,2620948.093
2022/06/21 5:00,40.81,89.84,6.3258,5.6121,2177606.106
2022/06/21 6:00,40.86333333,88.74,422.344,364.9932,2181929.285
2022/06/21 7:00,41.20666667,87.5,1250.08,1093.04,2278336.172
2022/06/21 8:00,42.61333333,83.98,3320.33,3158.22,2524108.887
2022/06/21 9:00,46.08,74.218,4693,1824.29,2879041.868
2022/06/21 10:00,50.29666667,63.212,5817.76,556.27,3194850.08
2022/06/21 11:00,54.25666667,53.484,6610.5,536.224,3438893.523
2022/06/21 12:00,53.92,58.996,6997.9,526.058,3589988.623
2022/06/21 13:00,52.19,64.188,6994,573.04,3670832.066
2022/06/21 14:00,53.36,61.704,6604,608.92,3598634.98
2022/06/21 15:00,55.21333333,57.824,5913.7,541.06,3528167.165
2022/06/21 16:00,59.46666667,38.326,4977.05,410.631,3505254.318
2022/06/21 17:00,60.54333333,25.48,3743.87,1933.607,3549350.742
2022/06/21 18:00,57.97666667,26.928,2306.07,2482.48,3740435.245
2022/06/21 19:00,54.92666667,33.718,944.697,1042.47,4263323.722
2022/06/21 20:00,50.39333333,44.742,78,77.3604,4410527.96
2022/06/21 21:00,46.34,58.984,0.7345,0.6175,4238249.285
2022/06/21 22:00,43.28666667,70.606,0.65,0.6981,4230467.563
2022/06/21 23:00,41.00666667,77.94,0.5135,0.91,4176860.146
2022/06/22 0:00,39.66,77.39,0.4524,1.1752,3983830.212
2022/06/22 1:00,40.66666667,66.054,0.5369,0.8281,3916388.623
2022/06/22 2:00,38.62333333,72.026,0.5785,0.819,3841381.47
2022/06/22 3:00,37.46,66.128,0.5135,0.6825,3126111.536
2022/06/22 4:00,35.90333333,68.676,0.5148,0.7566,2500115.245
2022/06/22 5:00,36.25666667,70.632,8.1757,7.4724,2088980.94
2022/06/22 6:00,37.65333333,76.958,537.264,473.564,2043155.245
2022/06/22 7:00,39.60333333,74.78,1932.45,1852.11,2126808.755
2022/06/22 8:00,44.92666667,62.18,3472.69,3422.77,2360260.411
2022/06/22 9:00,48.84,49.826,4819.88,1755.949,2702872.331
2022/06/22 10:00,51.59333333,41.462,5942.3,337.051,2996416.172
2022/06/22 11:00,54.31,35.174,6708,365.963,3227490.08
2022/06/22 12:00,56.40666667,33.418,7072,410.007,3402146.503
2022/06/22 13:00,57.93,34.742,7183.8,574.21,3471749.682
2022/06/22 14:00,58.11,30.144,6749.6,386.464,3528815.643
2022/06/22 15:00,57.55666667,29.422,6017.7,346.879,3519304.649
2022/06/22 16:00,56.04666667,28.504,5005.26,307.775,3452295.378
2022/06/22 17:00,53.95666667,31.72,3736.72,1811.225,3539839.749
2022/06/22 18:00,52.83333333,37.074,2316.21,2467.4,3737841.338
2022/06/22 19:00,51.23333333,38.262,962.91,1035.177,4319957.364
2022/06/22 20:00,48.66,44.674,93.223,81.8246,4467810.079
